Id,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,NonKitchenBedroomAbvGr,BathRooms
78,0,2,1Fam,5,1,4,6,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,240,1,5,1,5,Detchd,1285,GasA,5,1.5Fin,1,5,Lvl,Gtl,8635,Inside,Reg,0,50,RM,0,None,1,BrkSide,0,5,5,Y,0,CompShg,Gable,Normal,127000,WD,0,672,0,70,3,2
79,0,4,Duplex,5,1,1,1,5,N,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,0,0,0,0,0,No,1768,GasA,5,1Story,2,5,Lvl,Gtl,10778,Inside,Reg,0,90,RL,0,None,4,Sawyer,0,5,4,Y,0,CompShg,Hip,Normal,136500,WD,0,1768,0,50,2,2
80,0,2,1Fam,5,1,1,1,5,Y,Norm,SBrkr,128,5,5,Wd Sdng,0,0,PConc,440,2,5,1,5,Detchd,1230,GasA,7,2Story,1,5,Lvl,Gtl,10440,Corner,Reg,0,50,RM,0,None,5,OldTown,0,6,5,Y,0,CompShg,Gable,Normal,110000,WD,0,440,74,108,2,2
81,0,4,1Fam,5,1,3,1,7,Y,Norm,SBrkr,0,7,5,VinylSd,7,1,CBlock,509,1,5,3,5,Attchd,2142,GasA,5,2Story,1,7,Lvl,Gtl,13000,Corner,Reg,0,60,RL,576,BrkFace,6,NAmes,72,6,6,Y,0,CompShg,Gable,Normal,193500,WD,252,896,0,50,3,3
82,0,2,TwnhsE,7,1,6,1,9,Y,Norm,SBrkr,0,7,5,VinylSd,0,0,PConc,405,2,5,3,5,Attchd,1337,GasA,9,1Story,1,5,Lvl,Gtl,4500,FR2,Reg,0,120,RM,443,BrkFace,3,Mitchel,199,5,6,Y,0,CompShg,Hip,Normal,153500,WD,0,1237,0,20,2,3
83,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,7,1,PConc,758,3,5,2,5,Attchd,1563,GasA,9,1Story,1,7,Lvl,Gtl,10206,Inside,Reg,0,20,RL,468,Stone,10,Somerst,99,5,8,Y,0,CompShg,Gable,Normal,245000,WD,0,1563,144,11,2,2
84,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,461,2,5,1,5,Detchd,1065,GasA,7,1Story,1,5,Lvl,Gtl,8892,Inside,IR1,0,20,RL,66,BrkCmn,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,126500,COD,0,1065,74,58,2,2
85,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,HdBoard,5,1,PConc,400,2,5,3,5,BuiltIn,1474,GasA,7,SLvl,1,5,Lvl,Gtl,8530,Inside,IR1,0,80,RL,22,BrkFace,5,Gilbert,72,5,7,Y,0,CompShg,Gable,Normal,168500,WD,0,384,120,23,3,3
86,0,4,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,HdBoard,5,1,CBlock,462,2,5,1,5,Attchd,2417,GasA,9,2Story,1,7,Lvl,Gtl,16059,Corner,Reg,0,60,RL,284,BrkFace,4,NoRidge,82,5,8,Y,0,CompShg,Hip,Normal,260000,WD,0,1288,127,27,4,3
87,0,3,1Fam,5,3,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,400,2,5,3,5,BuiltIn,1560,GasA,9,2Story,1,7,Lvl,Gtl,11911,Inside,IR2,0,60,RL,0,None,3,Gilbert,38,5,6,Y,0,CompShg,Gable,Normal,174000,WD,0,684,100,13,2,3
88,0,2,TwnhsE,5,3,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,528,2,5,2,5,Detchd,1224,GasA,9,2Story,1,7,Lvl,Gtl,3951,Corner,Reg,0,160,FV,76,Stone,6,Somerst,234,5,6,Y,0,CompShg,Gable,Partial,164500,New,0,612,0,9,1,3
89,0,2,1Fam,3,1,1,1,5,N,Feedr,SBrkr,156,3,3,Plywood,0,0,CBlock,0,0,0,0,0,No,1526,GasA,5,1.5Fin,1,3,Lvl,Gtl,8470,Corner,IR1,513,50,C (all),0,None,10,IDOTRR,0,2,3,N,0,CompShg,Hip,Abnorml,85000,ConLD,0,1013,0,103,3,1
90,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,0,0,0,0,0,No,990,GasA,9,1Story,1,5,Lvl,Gtl,8070,Inside,Reg,0,20,RL,0,None,8,CollgCr,0,5,4,Y,0,CompShg,Gable,Normal,123600,WD,0,990,0,24,1,2
91,0,2,1Fam,0,0,0,0,0,Y,Norm,FuseA,0,5,5,BrkFace,0,0,Slab,420,2,5,1,5,Detchd,1040,GasA,5,1Story,1,5,Lvl,Gtl,7200,Inside,Reg,0,20,RL,0,None,7,NAmes,29,5,4,Y,0,CompShg,Gable,Normal,109900,WD,0,0,0,68,1,1
92,0,2,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,480,2,5,1,5,Attchd,1235,GasA,5,1Story,1,5,Lvl,Gtl,8500,Inside,Reg,0,20,RL,203,BrkCmn,12,NAmes,0,3,5,Y,0,CompShg,Hip,Abnorml,98600,WD,0,1235,0,57,3,1
93,0,2,1Fam,5,1,5,1,7,Y,Norm,SBrkr,44,7,5,Wd Sdng,0,0,BrkTil,432,2,5,1,5,Detchd,964,GasA,9,1Story,1,5,HLS,Gtl,13360,Inside,IR1,0,30,RL,0,None,8,Crawfor,0,7,5,Y,0,CompShg,Gable,Normal,163500,WD,0,876,0,97,2,2
94,0,4,2fmCon,3,2,3,1,5,N,Norm,SBrkr,0,5,5,MetalSd,7,1,BrkTil,506,2,5,1,5,Detchd,2291,GasW,9,2.5Unf,2,5,Lvl,Gtl,7200,Corner,Reg,0,190,C (all),0,None,11,OldTown,0,6,6,Y,0,CompShg,Hip,Normal,133900,WD,99,1214,0,108,3,3
95,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,7,5,VinylSd,0,0,PConc,684,2,5,2,5,Attchd,1786,GasA,9,2Story,1,7,Lvl,Gtl,9337,Inside,IR1,0,60,RL,0,None,5,CollgCr,162,5,6,Y,0,CompShg,Gable,Normal,204750,WD,0,824,0,21,3,4
96,0,3,1Fam,7,1,5,1,7,Y,Norm,SBrkr,0,7,9,VinylSd,5,1,PConc,420,2,5,3,5,BuiltIn,1470,GasA,7,2Story,1,5,Lvl,Gtl,9765,Corner,IR2,0,60,RL,68,BrkFace,4,Gilbert,63,8,6,Y,0,CompShg,Gable,Normal,185000,WD,0,680,232,25,2,3
97,0,3,1Fam,5,3,5,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,472,2,5,2,5,Attchd,1588,GasA,9,1Story,1,7,Lvl,Gtl,10264,Inside,IR1,0,20,RL,183,BrkFace,8,CollgCr,29,5,7,Y,0,CompShg,Gable,Normal,214000,WD,0,1588,158,19,2,2
98,0,3,1Fam,5,1,3,1,5,Y,Norm,FuseF,0,5,5,HdBoard,0,0,CBlock,432,1,5,3,5,Attchd,960,GasA,5,1Story,1,5,HLS,Gtl,10921,Inside,Reg,0,20,RL,48,BrkFace,5,Edwards,0,5,4,P,0,CompShg,Hip,Normal,94750,WD,0,960,120,53,2,2
99,0,2,1Fam,5,1,5,1,5,N,Norm,SBrkr,77,5,5,Wd Sdng,0,0,BrkTil,366,1,5,1,3,Basment,835,GasA,3,1Story,1,5,Lvl,Gtl,10625,Corner,Reg,0,30,RL,0,None,5,Edwards,0,5,5,Y,0,CompShg,Gable,Abnorml,83000,COD,0,458,0,98,2,1
100,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,Plywood,0,0,CBlock,0,0,0,0,0,No,1225,GasA,3,1Story,1,5,Lvl,Gtl,9320,Inside,IR1,0,20,RL,0,None,1,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,128950,WD,0,950,352,59,2,3
101,0,3,1Fam,5,2,5,1,5,Y,Norm,SBrkr,0,5,5,Plywood,5,2,PConc,480,2,5,2,5,Attchd,1610,GasA,7,1Story,1,7,Lvl,Gtl,10603,Inside,IR1,0,20,RL,28,BrkFace,2,NWAmes,68,7,6,Y,0,CompShg,Gable,Normal,205000,WD,0,1610,168,41,2,3
102,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,HdBoard,5,1,CBlock,476,2,5,3,5,Attchd,1732,GasA,5,2Story,1,7,Lvl,Gtl,9206,Inside,Reg,0,60,RL,336,BrkFace,6,SawyerW,46,5,6,Y,0,CompShg,Gable,Normal,178000,WD,0,741,192,33,3,3
103,0,4,Duplex,0,0,0,0,0,Y,Norm,SBrkr,0,3,5,HdBoard,0,0,Slab,410,2,5,1,5,Attchd,1535,GasA,5,1Story,2,5,Bnk,Gtl,7018,Inside,Reg,0,90,RL,0,None,6,SawyerW,0,5,5,Y,0,CompShg,Gable,Alloca,118964,WD,0,0,0,39,2,2
104,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,740,3,5,2,5,Attchd,1226,GasA,9,1Story,1,7,Lvl,Gtl,10402,Corner,IR1,0,20,RL,0,None,5,CollgCr,36,5,7,Y,0,CompShg,Gable,Normal,198900,WD,0,1226,0,9,2,2
105,0,4,1Fam,5,1,2,1,5,Y,Norm,FuseF,0,3,5,Stucco,5,2,PConc,240,1,5,1,5,Detchd,1818,GasA,9,1.5Fin,1,5,Lvl,Gtl,7758,Corner,Reg,0,50,RM,600,BrkFace,6,IDOTRR,0,4,7,Y,0,CompShg,Gable,Normal,169500,WD,184,1040,0,87,2,2
106,0,3,1Fam,5,1,1,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,648,2,5,2,5,Attchd,1992,GasA,9,2Story,1,7,Lvl,Gtl,9375,Inside,Reg,0,60,FV,768,BrkFace,8,Somerst,45,5,8,Y,0,CompShg,Hip,Normal,250000,WD,0,1053,140,15,5,3
107,0,2,1Fam,5,1,1,1,3,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,BrkTil,273,1,3,1,3,Detchd,1047,GasA,7,1Story,1,5,Lvl,Gtl,10800,Inside,Reg,0,30,RM,0,None,8,OldTown,0,7,4,N,0,CompShg,Mansard,Normal,100000,WD,0,641,0,133,3,1
108,0,2,1Fam,5,1,5,4,5,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,CBlock,250,1,5,1,5,Detchd,789,GasA,9,1Story,1,5,Lvl,Gtl,6000,Inside,Reg,0,20,RM,0,None,4,OldTown,0,5,5,Y,0,CompShg,Gable,Partial,115000,WD,0,789,0,70,2,1
109,0,3,1Fam,5,1,1,1,5,N,Artery,FuseF,144,5,5,CemntBd,0,0,CBlock,0,0,0,0,0,No,1517,GasW,5,1.5Fin,1,3,Lvl,Gtl,8500,Corner,Reg,0,50,RM,0,None,8,IDOTRR,0,7,5,N,0,CompShg,Gable,Normal,115000,WD,0,793,0,99,3,2
110,0,3,1Fam,5,1,4,1,7,Y,Norm,SBrkr,0,5,5,Plywood,5,1,CBlock,546,2,5,2,5,Attchd,1844,GasA,9,1Story,1,5,Lvl,Gtl,11751,Inside,IR1,0,20,RL,480,BrkFace,1,NWAmes,122,6,6,Y,0,CompShg,Hip,Normal,190000,COD,0,1844,0,41,3,2
111,0,4,1Fam,3,1,3,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,325,1,5,1,5,Attchd,1855,GasA,7,1.5Fin,1,5,Lvl,Gtl,9525,Inside,Reg,0,50,RL,0,None,10,Edwards,0,4,6,Y,0,CompShg,Gable,Normal,136900,WD,0,994,182,64,2,2
112,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,5,1,PConc,400,2,5,3,5,BuiltIn,1430,GasA,9,SLvl,1,5,Lvl,Gtl,7750,Inside,IR1,0,80,RL,0,None,4,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,180000,WD,0,384,180,18,3,3
113,0,4,1Fam,5,3,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,792,3,5,3,5,BuiltIn,2696,GasA,9,2Story,1,9,Lvl,Gtl,9965,Inside,Reg,0,60,RL,220,Stone,10,CollgCr,184,5,7,Y,0,CompShg,Gable,Partial,383970,New,168,1264,120,11,5,4
114,0,3,1Fam,5,2,5,3,7,Y,Norm,SBrkr,192,7,5,Wd Sdng,7,2,CBlock,450,2,5,1,5,Basment,2259,GasA,5,1Story,1,7,Bnk,Gtl,21000,Corner,Reg,0,20,RL,184,BrkFace,10,Crawfor,120,5,6,Y,0,CompShg,Hip,Abnorml,217000,COD,0,1809,166,65,3,3
115,0,3,1Fam,5,1,5,2,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,5,1,CBlock,180,1,5,1,5,Detchd,2320,GasA,9,2Story,1,7,Lvl,Mod,7259,Inside,IR1,0,70,RL,0,None,7,Crawfor,0,8,6,Y,0,CompShg,Gambrel,Normal,259500,WD,0,1028,224,73,5,4
116,0,2,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,MetalSd,3,1,PConc,440,2,5,1,5,Detchd,1458,GasA,7,2Story,1,5,Lvl,Gtl,3230,Corner,Reg,0,160,FV,1129,BrkFace,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,176000,WD,0,729,0,19,2,3
117,0,3,1Fam,5,1,2,4,5,Y,Norm,SBrkr,144,5,5,Wd Sdng,2,1,CBlock,288,1,5,1,5,Attchd,1092,GasA,5,1Story,1,5,Lvl,Gtl,11616,Inside,Reg,0,20,RL,116,BrkFace,9,Sawyer,20,5,5,Y,0,CompShg,Gable,Normal,139000,WD,0,1092,0,56,2,2
118,0,2,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,430,2,5,1,5,Attchd,1125,GasA,7,1Story,1,5,Lvl,Gtl,8536,Corner,Reg,0,20,RL,0,None,4,Edwards,64,5,5,Y,0,CompShg,Gable,Partial,155000,New,0,1125,80,12,2,2
119,0,5,1Fam,5,2,6,1,7,Y,Norm,SBrkr,0,5,5,Plywood,5,2,PConc,594,3,5,1,5,Attchd,3222,GasA,7,2Story,1,7,Lvl,Gtl,12376,Corner,Reg,0,60,RL,0,None,5,SawyerW,0,5,7,Y,0,CompShg,Hip,Normal,320000,WD,0,1673,367,28,5,4
120,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,390,2,5,3,5,Attchd,1456,GasA,9,2Story,1,7,Lvl,Gtl,8461,Inside,Reg,0,60,RL,0,None,7,CollgCr,24,5,6,Y,0,CompShg,Gable,Partial,163990,New,0,728,0,13,4,3
121,130,1,1Fam,5,4,5,1,5,Y,Norm,SBrkr,0,5,5,Plywood,5,2,CBlock,540,2,5,1,5,Attchd,988,GasA,9,SLvl,1,5,Low,Sev,21453,CulDSac,IR1,0,80,RL,0,None,10,ClearCr,130,5,6,Y,0,Metal,Flat,Normal,180000,WD,0,938,0,49,2,2
122,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,140,5,5,AsbShng,0,0,PConc,264,1,5,1,5,Detchd,1123,GasA,7,1.5Fin,1,5,Lvl,Gtl,6060,Inside,Reg,0,50,RM,0,None,6,IDOTRR,0,5,4,P,0,CompShg,Gable,Normal,100000,WD,0,732,0,79,0,1
123,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,7,5,MetalSd,0,0,CBlock,288,1,5,1,5,Attchd,1080,GasA,7,1Story,1,5,Lvl,Gtl,9464,Corner,Reg,0,20,RL,135,BrkFace,6,NAmes,0,7,6,Y,0,CompShg,Hip,Normal,136000,WD,130,1080,0,60,1,1
124,0,2,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,Plywood,0,0,PConc,530,2,5,2,5,Attchd,1199,GasA,9,1Story,1,7,Lvl,Gtl,7892,Inside,Reg,0,120,RL,0,None,3,SawyerW,63,5,6,Y,0,CompShg,Gable,Normal,153900,WD,0,1199,0,25,2,2
125,0,3,1Fam,3,1,1,1,7,Y,Norm,SBrkr,0,7,5,HdBoard,5,1,CBlock,435,2,5,1,5,Attchd,1586,GasA,5,1Story,1,5,Lvl,Gtl,17043,CulDSac,IR1,0,20,RL,0,None,1,NWAmes,0,5,6,Y,0,CompShg,Gable,Normal,181000,WD,0,1362,192,39,3,2
126,0,2,2fmCon,5,3,6,1,5,N,Norm,SBrkr,0,3,5,Wd Sdng,0,0,CBlock,0,0,0,0,0,No,754,GasA,7,1.5Fin,1,5,Lvl,Gtl,6780,Inside,Reg,234,190,RM,0,None,6,IDOTRR,0,8,6,N,0,CompShg,Gable,Normal,84500,WD,0,520,53,83,2,2
127,0,2,TwnhsE,5,1,5,1,7,Y,Norm,SBrkr,0,5,5,Plywood,5,1,CBlock,440,2,5,2,5,Attchd,958,GasA,5,1Story,1,5,Lvl,Gtl,4928,Inside,IR1,0,120,RL,0,None,2,NPkVill,205,5,6,Y,0,CompShg,Gable,Normal,128000,WD,0,1078,0,42,2,2
128,0,3,1Fam,5,1,2,1,5,Y,Feedr,SBrkr,0,7,5,WdShing,5,1,BrkTil,0,0,0,0,0,No,840,GasA,9,1.5Unf,1,5,Bnk,Gtl,4388,Inside,IR1,0,45,RM,0,None,6,OldTown,0,7,5,N,0,CompShg,Gable,Normal,87000,WD,0,672,0,88,1,1
129,0,3,1Fam,5,1,4,1,5,Y,PosN,SBrkr,0,5,5,VinylSd,3,1,CBlock,453,2,5,2,5,Attchd,1348,GasA,5,2Story,1,5,Lvl,Gtl,7590,Inside,Reg,0,60,RL,266,BrkFace,7,NAmes,108,5,6,Y,0,CompShg,Gable,Normal,155000,WD,0,660,188,52,2,2
130,180,3,1Fam,5,1,3,4,5,Y,Norm,FuseA,0,5,5,Plywood,0,0,CBlock,750,2,5,2,5,2Types,1053,GasA,5,1Story,1,9,Lvl,Gtl,8973,Inside,Reg,0,20,RL,85,BrkFace,7,NAmes,80,7,5,Y,0,CompShg,Gable,Abnorml,150000,WD,0,1008,0,60,2,3
131,0,4,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,7,2,CBlock,487,2,5,3,5,Attchd,2157,GasA,9,2Story,1,7,Lvl,Gtl,14200,Corner,Reg,0,60,RL,309,BrkFace,5,NAmes,66,6,7,Y,0,CompShg,Gable,Normal,226000,WD,0,924,105,52,3,3
132,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,390,2,5,2,5,BuiltIn,2054,GasA,9,2Story,1,7,Lvl,Gtl,12224,Corner,IR1,0,60,RL,40,BrkFace,7,Gilbert,48,5,6,Y,0,CompShg,Gable,Normal,244000,WD,0,992,24,18,3,4
133,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,624,2,5,1,5,Detchd,1327,GasA,7,1Story,1,7,Lvl,Gtl,7388,Corner,Reg,0,20,RL,0,None,7,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,150750,WD,0,1063,0,59,3,2
134,0,2,1Fam,5,1,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,471,2,5,3,5,Attchd,1296,GasA,9,1Story,1,7,Lvl,Gtl,6853,Inside,IR1,0,20,RL,136,BrkFace,6,Timber,25,5,8,Y,0,CompShg,Gable,Normal,220000,WD,0,1267,192,17,3,3
135,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,180,5,5,Plywood,5,1,CBlock,440,2,5,2,5,Attchd,1721,GasA,7,1Story,1,5,Lvl,Gtl,10335,Inside,IR1,0,20,RL,0,None,7,Sawyer,96,6,5,Y,0,CompShg,Gable,Normal,180000,WD,0,1461,0,50,3,3
136,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,Plywood,7,1,PConc,530,2,5,1,5,Attchd,1682,GasA,7,1Story,1,5,Lvl,Gtl,10400,Inside,Reg,0,20,RL,288,BrkFace,5,NWAmes,0,6,7,Y,0,CompShg,Hip,Normal,174000,WD,0,1304,98,48,3,2
137,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,3,1,CBlock,318,1,5,2,5,Attchd,1214,GasA,5,1Story,1,5,Lvl,Gtl,10355,Corner,IR1,0,20,RL,196,BrkFace,7,NAmes,111,5,5,Y,0,CompShg,Gable,Normal,143000,WD,0,1214,0,51,1,2
138,0,5,Duplex,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,CBlock,766,3,5,1,5,2Types,1959,GasA,7,1Story,2,5,Lvl,Gtl,11070,Inside,Reg,0,90,RL,70,BrkFace,7,Mitchel,0,5,7,Y,0,CompShg,Gable,Family,171000,WD,0,1907,0,30,2,3
139,0,3,1Fam,5,2,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,2,PConc,660,3,5,3,5,Attchd,1852,GasA,9,2Story,1,7,Lvl,Gtl,9066,Inside,IR1,0,60,RL,320,BrkFace,12,CollgCr,106,5,8,Y,0,CompShg,Gable,Normal,230000,WD,0,1004,224,19,3,3
140,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,470,2,5,2,5,Attchd,1764,GasA,9,2Story,1,7,Lvl,Gtl,15426,Inside,IR1,0,60,RL,0,None,8,CollgCr,99,5,6,Y,0,CompShg,Gable,Normal,231500,WD,0,928,276,21,3,4
141,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,2,1,CBlock,0,0,0,0,0,No,864,GasA,5,1Story,1,5,Lvl,Gtl,10500,FR2,Reg,0,20,RL,0,None,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,115000,ConLI,0,864,0,47,1,1
142,0,3,1Fam,5,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,660,2,5,3,5,Attchd,1734,GasA,9,1Story,1,7,Lvl,Gtl,11645,Inside,Reg,0,20,RL,0,None,1,CollgCr,24,5,7,Y,0,CompShg,Gable,Normal,260000,WD,0,1734,160,13,3,3
143,0,4,1Fam,5,1,3,1,5,Y,Artery,SBrkr,0,3,5,BrkFace,0,0,CBlock,720,2,5,1,5,Detchd,1385,GasA,3,1.5Fin,1,5,Lvl,Gtl,8520,Corner,Reg,0,50,RL,0,None,6,NAmes,0,4,5,Y,0,CompShg,Gable,Normal,166000,WD,0,910,0,66,1,2
144,0,3,1Fam,5,4,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,577,2,5,2,5,Attchd,1501,GasA,9,1Story,1,7,Lvl,Gtl,10335,Inside,IR1,0,20,RL,183,BrkFace,6,CollgCr,29,5,7,Y,0,CompShg,Gable,Normal,204000,WD,0,1490,144,19,2,3
145,0,6,Duplex,5,1,3,1,5,Y,RRAe,SBrkr,0,5,5,HdBoard,0,0,CBlock,504,2,5,1,5,Detchd,1728,GasA,5,1Story,2,5,Lvl,Gtl,9100,Inside,Reg,0,90,RM,336,BrkFace,11,Sawyer,0,5,5,Y,0,CompShg,Gable,Abnorml,125000,ConLI,0,1728,0,55,2,3
146,0,3,Twnhs,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,380,2,5,1,5,Detchd,1709,GasA,9,2Story,1,7,Lvl,Gtl,2522,Inside,Reg,0,160,RM,50,Stone,4,Edwards,40,5,6,Y,0,CompShg,Gable,Normal,130000,WD,0,970,0,14,3,2
147,0,2,1Fam,5,1,4,1,5,Y,Norm,FuseA,0,5,5,Wd Sdng,0,0,BrkTil,180,1,5,1,3,Detchd,875,GasA,5,1Story,1,5,Lvl,Gtl,6120,Corner,Reg,0,30,RM,0,None,11,BrkSide,0,7,5,Y,0,CompShg,Gable,Normal,105000,WD,0,715,48,87,2,2
148,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,434,2,5,3,5,BuiltIn,2035,GasA,9,2Story,1,7,Lvl,Gtl,9505,CulDSac,IR1,0,60,RL,180,BrkFace,5,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,222500,WD,0,884,144,17,4,3
149,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,0,0,0,0,0,No,1080,GasA,9,1Story,1,7,Lvl,Gtl,7500,Inside,Reg,0,20,RL,120,BrkFace,4,SawyerW,0,5,7,Y,0,CompShg,Gable,Normal,141000,WD,0,1080,0,14,2,2
150,0,3,1Fam,5,1,1,1,7,Y,Norm,FuseA,0,5,5,MetalSd,0,0,BrkTil,240,1,5,1,3,Detchd,1344,GasA,7,1.5Fin,1,5,Lvl,Gtl,6240,Inside,Reg,0,50,RM,0,None,4,BrkSide,114,4,5,Y,0,CompShg,Gable,Normal,115000,WD,0,896,200,82,3,1
151,0,3,1Fam,5,3,4,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,440,2,5,1,5,Attchd,969,GasA,5,1Story,1,5,Lvl,Gtl,10356,Corner,Reg,0,20,RL,0,None,1,CollgCr,0,6,5,Y,0,CompShg,Gable,Normal,122000,WD,0,969,0,43,1,2
152,0,2,1Fam,5,4,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,866,3,5,2,5,Attchd,1710,GasA,9,1Story,1,7,Lvl,Gtl,13891,Inside,Reg,0,20,RL,436,Stone,1,NridgHt,102,5,8,Y,0,CompShg,Hip,Partial,372402,New,0,1710,0,11,3,3
153,0,4,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,7,1,CBlock,495,2,5,2,5,Attchd,1993,GasA,7,2Story,1,5,Lvl,Gtl,14803,CulDSac,IR1,0,60,RL,252,BrkFace,6,NWAmes,66,5,6,Y,0,CompShg,Gable,Normal,190000,WD,0,825,0,47,3,3
154,0,1,1Fam,5,4,4,5,7,Y,Norm,SBrkr,0,5,5,BrkFace,7,1,CBlock,564,2,5,2,5,Attchd,1252,GasA,7,1Story,1,5,Lvl,Gtl,13500,Inside,Reg,0,20,RL,0,None,3,ClearCr,0,7,6,Y,0,CompShg,Flat,Normal,235000,WD,0,1602,409,58,2,2
155,0,4,1Fam,5,1,1,1,5,Y,Norm,FuseA,228,5,5,Wd Sdng,0,0,BrkTil,312,1,3,1,3,Detchd,1200,GasA,5,1Story,1,5,Lvl,Gtl,11340,Corner,Reg,0,30,RM,0,None,3,OldTown,0,5,6,Y,0,CompShg,Gable,Family,125000,WD,0,1200,0,95,2,1
156,0,2,1Fam,5,1,1,1,5,N,Artery,FuseF,128,5,5,Wd Sdng,0,0,BrkTil,0,0,0,0,0,No,1096,Grav,3,1.5Fin,1,5,Lvl,Gtl,9600,Corner,Reg,0,50,RL,0,None,4,Edwards,8,5,6,N,0,CompShg,Gable,Normal,79000,WD,0,572,0,94,2,1
